id;value;description;award_date;student_id;teacher_id
2580;-2;Four days ago Velma Harper remained wildly patronizing.;2024-06-08;293;52
2581;5;Today Leona Beesley remained wholeheartedly kind.;2024-03-13;242;28
2582;4;A week ago Darby Hurley continued to be incredibly caring.;2024-02-08;270;8
2583;-4;Three days ago Lindsay Quealy started being excessively impatient.;2024-05-24;501;8
2584;1;Today Ted Bates was wholeheartedly dedicated.;2023-09-30;891;6
2585;7;Two days ago Emery Dearborn started being sincerely supportive.;2024-02-25;83;2
2586;-7;Today Eve Stubbs continued to be shockingly intolerant.;2023-12-01;128;0
2587;2;Six days ago Sloane Nibbs happened to be remarkably kind.;2024-01-17;378;86
2588;-9;Today Jarrod Longrigg spoke disrespectfully to a professor.;2024-01-19;933;64
2589;-5;Amber Instone happened to be horribly apathetic.;2023-12-27;980;32
2590;1;Today Georgie Ibbotson demonstrated  knowledge.;2023-10-21;698;6
2591;7;Dylan Keers demonstrated  awareness of the concept.;2024-01-09;855;107
2592;4;Davina Lamphere answered the question exceptional comprehension of the subject.;2024-06-05;650;42
2593;3;Ramona Henley continued to be sincerely approachable.;2024-04-25;527;108
2594;2;Yesterday Karen Kovacevski proved to be remarkably respectful.;2024-06-02;562;82
2595;-9;Today Lawrence Walmsley was caught in a restricted section without permission.;2024-01-25;177;32
2596;-2;Six days ago Susan Hollingsworth started being entirely unfair.;2023-10-07;867;70
2597;5;Victoria Shevelan happened to be extraordinarily caring.;2024-04-23;795;26
2598;11;Two days ago Goldie Monroe was wholeheartedly fair.;2023-11-22;245;109
2599;-4;Five days ago Hayden Croucher continued to be  inflexible.;2023-09-21;396;1
2600;12;Diana Boynton expressed exceptional comprehension.;2023-11-12;977;43
2601;-7;Today Hero Sadler remained highly unfair.;2024-06-27;492;68
2602;-2;Lena Washburn released a Dungbomb in the Great Hall.;2024-02-21;45;41
2603;-2;Six days ago Astrid Hardman disrupted class with inappropriate joke.;2023-12-13;42;69
2604;-4;Two days ago Veronica Gilmour arrived late to class.;2023-11-09;64;40
2605;-3;Three days ago Diana Boynton failed to complete homework assignment.;2023-10-29;977;78
2606;-4;Today Alyson Rowbotham was very disrespectful.;2024-05-25;460;4
2607;-4;Meredith Voaden was found wandering after curfew.;2024-03-16;167;96
2608;7;Yesterday Danna Noakes happened to be deeply nurturing.;2024-02-12;466;63
2609;7;Today Hayley Ketchum proved to be extraordinarily kind.;2024-01-24;380;32
2610;3;Joyce Peters presented the subject with  intuition.;2024-03-15;836;34
2611;-2;Five days ago Jacqui Meale arrived late to class.;2023-12-11;808;17
2612;-8;Lois Masters proved to be  apathetic.;2024-04-11;454;50
2613;-2;Five days ago Mila Platt started being notoriously arrogant.;2023-10-23;465;33
2614;1;Nolan Chorlton showed  knowledge of the topic.;2023-11-25;326;81
2615;-4;Today Melina Palmer-Tomkinson was insanely patronizing.;2024-06-09;176;3
2616;10;Today Madonna Howfield expressed  skills.;2024-06-30;700;104
2617;-5;Two days ago Karrie Whiteway remained  unapproachable.;2023-09-29;984;107
2618;-3;A week ago Ritchie Windley was notoriously harsh.;2023-12-02;554;68
2619;-1;A week ago Marlene Aymes caused a cauldron to explode in Potions.;2023-09-28;629;89
2620;-1;Three days ago Sienna Winslade was extremely disrespectful.;2023-11-21;684;12
2621;1;Five days ago Conor Weaving proved to be wonderfully inspiring.;2023-11-17;34;67
2622;-7;Today Chloe Lamble started being shockingly harsh.;2023-11-18;296;102
2623;5;Salma Spurrier presented the spell.;2024-06-01;298;106
2624;1;Laurence Lawlor expressed notable mastery of the subject matter.;2023-11-27;114;99
2625;2;Lillie Loates gave a demonstration of  awareness of the problem.;2023-10-29;33;102
2626;6;Five days ago Clark Merrifield illustrated the subject.;2024-01-22;155;2
2627;-4;Today Derrick Sammon was remarkably arrogant.;2024-01-09;807;51
2628;-1;Carissa Boothby skipped class without permission.;2024-04-30;798;109
2629;-9;Whitney Bowes threw food during mealtime.;2024-01-17;567;74
2630;-8;Mila Gill was caught running in the corridors.;2023-11-28;410;27
2631;3;Ethelreda Wills started being outstandingly wise.;2024-03-10;593;4
2632;-6;A week ago Vivian Laslett continued to be entirely condescending.;2023-09-07;208;15
2633;-7;Six days ago Carrie Anne Codling was notoriously indifferent.;2024-06-27;339;57
2634;1;Three days ago Hunter Addams demonstrated notable passion of the concept.;2023-11-08;525;89
2635;3;Colman Arnold illustrated the concept.;2024-02-26;190;80
2636;3;Walt Deyes showed great capability of the subject.;2024-04-29;560;40
2637;-8;Today Petula Hose disrupted class with inappropriate joke.;2024-01-17;889;45
2638;3;Five days ago Tyler Robb gave a demonstration of  awareness of the subject matter.;2024-04-14;152;12
2639;3;Four days ago Mary Belle Ord illustrated the subject matter with appreciable mastery.;2024-04-22;649;63
2640;-5;Tyler Driver started being notoriously condescending.;2024-03-04;777;78
2641;4;Heath Peabody happened to be hugely caring.;2024-04-14;854;101
2642;3;Murray Roy proved to be wholeheartedly kind.;2023-10-27;333;89
2643;-7;Wendy Wilkins was caught running in the corridors.;2024-01-19;279;2
2644;-4;Yesterday Vicky Conlee proved to be utterly unfair.;2023-12-24;73;51
2645;3;Today Maynard Edmondson expressed outstanding knowledge of the topic.;2024-01-28;746;95
2646;6;Five days ago Danna Lapthorne presented the subject matter with  capability.;2024-04-19;924;41
2647;-1;Cheryl Todd caused a cauldron to explode in Potions.;2023-11-27;381;34
2648;13;Four days ago Adele Pilgrim gave a demonstration of prominent awareness of the subject.;2023-10-17;419;84
2649;-8;Lori Blalock skipped class without permission.;2023-09-09;960;22
2650;4;Today Althea Worrall discussed the subject matter with extraordinary knowledge.;2024-01-16;113;93
2651;-4;Yesterday Carol Burt proved to be wildly cold.;2023-12-21;544;46
2652;-2;Today Evelyn Hodgkinson remained slightly demeaning.;2023-11-09;141;59
2653;3;Yesterday Davina Passey presented the spell.;2024-03-01;589;26
2654;-1;Today Charlee Prickett remained overly insensitive.;2024-06-10;0;32
2655;-4;Today Jemmy Nash threw food during mealtime.;2023-11-16;646;40
2656;-5;Fabienne Beale started being excessively strict.;2024-06-24;612;18
2657;-3;Deanna Watt was caught running in the corridors.;2023-11-16;521;34
2658;-2;Karlee Kidd skipped class without permission.;2023-12-26;865;44
2659;-4;Two days ago Janie Adderley was found wandering after curfew.;2024-03-23;450;74
2660;3;Yesterday Murray Eakin demonstrated appreciable intuition.;2023-09-06;941;27
2661;-3;Addison Maddux was caught running in the corridors.;2023-09-15;523;27
2662;8;Four days ago Pamela Beesley explained the concept.;2023-09-29;588;23
2663;-10;Three days ago Maddox Stebbins released a Dungbomb in the Great Hall.;2024-02-19;742;48
2664;1;Delaney Oxenham continued to be hugely encouraging.;2023-10-23;753;46
2665;9;Colleen Nathan explained the topic with exceptional understanding.;2024-06-19;15;100
2666;-8;Today Tara Frobisher continued to be slightly indifferent.;2023-09-07;901;92
2667;-2;Two days ago Logan Haver continued to be ridiculously disrespectful.;2024-06-15;557;17
2668;4;Eadgifu Devall remained extremely patient.;2024-06-12;696;101
2669;1;Three days ago Charl Jennings expressed notable skills.;2023-10-31;168;42
2670;1;Today Abigail Levingston gave a demonstration of appreciable understanding of the spell.;2023-12-18;681;108
2671;1;Six days ago Nadia Rowe remained remarkably attentive.;2023-09-22;898;90
2672;3;Five days ago Chandler Parr remained genuinely dedicated.;2023-12-04;574;78
2673;-2;Bo Burke proved to be particularly harsh.;2024-06-19;159;84
2674;-5;Yesterday Terry Curren started being  condescending.;2023-12-27;970;94
2675;-4;Morty Rees-Mogg was found wandering after curfew.;2023-11-27;633;60
2676;8;Yesterday Serena Wix showed outstanding passion.;2024-02-12;716;86
2677;4;Today Alexandria Grant remained wonderfully tolerant.;2023-11-06;587;36
2678;9;Thomasina Holliday continued to be wonderfully gentle.;2024-03-19;998;46
2679;-4;Today Jill Yeager released a Dungbomb in the Great Hall.;2024-04-13;558;17
2680;-3;Two days ago Gale Pitzen threw food during mealtime.;2024-01-26;810;44
2681;9;Sandy Proud happened to be very fair.;2024-04-29;161;52
2682;-2;Six days ago Clive Upcher skipped class without permission.;2024-04-20;359;56
2683;4;Yesterday Maximilian Brannick discussed the concept with great mastery.;2023-11-12;344;96
2684;11;Today Jonny Allpress continued to be amazingly uplifting.;2023-11-27;595;64
2685;2;Three days ago Julia Shorrock presented the problem with outstanding knowledge.;2023-10-11;670;92
2686;5;A week ago Julie Wilmut presented the problem.;2024-03-28;19;110
2687;1;Five days ago Horace Nuttall presented the subject matter.;2024-03-30;320;105
2688;6;Six days ago Marlene Porter discussed the subject matter with  understanding.;2023-11-15;803;102
2689;8;Five days ago Cindy Keach demonstrated extraordinary skills.;2024-04-17;488;5
2690;4;Today Conor Weaving expressed exceptional intuition of the subject matter.;2023-12-21;34;15
2691;-2;Five days ago Stephanie Beachcroft attempted to enter the Forbidden Forest.;2024-04-08;227;2
2692;2;Jayda Loomis started being outstandingly understanding.;2023-11-25;542;86
2693;3;Astrid Hardman started being deeply inspiring.;2024-03-17;42;22
2694;-2;Jackie Toogood remained notoriously cold.;2024-03-15;341;96
2695;5;Six days ago Casey Winkles illustrated the concept with  passion.;2023-09-07;347;97
2696;3;Two days ago Risa Nelson gave a demonstration of  passion.;2023-10-25;395;104
2697;3;Today Ted Bates remained genuinely wise.;2023-12-09;891;80
2698;1;Two days ago Heath Peabody expressed outstanding knowledge.;2023-11-24;854;23
2699;-3;Four days ago Horace Nuttall was extremely insensitive.;2024-02-29;320;0
2700;4;Today Palmer Westcott happened to be wonderfully empathetic.;2023-11-25;782;51
2701;-5;Today Merle Barker was wildly disrespectful.;2023-11-04;503;40
2702;-8;Karrie Whiteway spoke disrespectfully to a professor.;2024-05-16;984;21
2703;3;Althea Worrall remained deeply uplifting.;2024-06-12;113;102
2704;-1;Four days ago Sandy Bollin released a Dungbomb in the Great Hall.;2024-05-14;999;66
2705;-4;Today Charis Tewksbury was caught running in the corridors.;2023-09-15;456;25
2706;7;Today Hervey Hawkins remained genuinely uplifting.;2023-11-20;332;19
2707;-15;Today Saul Terry disrupted class with inappropriate joke.;2024-01-24;408;45
2708;-4;Mae Keate used a forbidden spell.;2024-05-16;931;16
2709;-11;Six days ago Alec Tinniswood was highly inflexible.;2023-09-18;220;28
2710;-3;Six days ago Dani Reid spoke disrespectfully to a professor.;2023-12-03;66;9
2711;2;Today Virginia Bartlet presented the subject with extraordinary understanding.;2024-03-03;476;17
2712;5;Yesterday Mila Marsh was incredibly caring.;2023-10-23;908;93
2713;-3;Four days ago Tracy Blakely failed to complete homework assignment.;2024-06-04;371;64
2714;5;Kate Pye-Smith expressed  comprehension of the concept.;2023-10-12;972;93
2715;-3;Josie Souttar used a forbidden spell.;2024-01-17;432;44
2716;10;Three days ago Stephanie Beachcroft remained wonderfully attentive.;2023-10-31;227;15
2717;8;Today Marie Lockwood explained the subject matter.;2024-05-22;308;99
2718;-9;Today Velma Cooper sent a cursed note to another student.;2024-05-09;494;87
2719;-12;Yesterday Jodie McNair-Wilson released a Dungbomb in the Great Hall.;2024-03-25;400;33
2720;-5;Six days ago Eleanor Frith remained particularly manipulative.;2024-01-04;366;29
2721;1;Raphael Galbraith answered the question  awareness of the topic.;2023-11-12;207;25
2722;-4;Jodie Orlebar started being horribly rude.;2024-03-12;123;96
2723;1;Today Jodie Orlebar demonstrated outstanding capability.;2024-01-11;123;72
2724;-9;Yesterday Alyson Rowbotham started being  disrespectful.;2023-09-30;460;36
2725;-2;Vera Linnell attempted to enter the Forbidden Forest.;2023-12-26;885;107
2726;6;Colman Tickner remained notably considerate.;2023-09-01;392;101
2727;9;Today Valmai Comstock illustrated the spell with great passion.;2024-03-08;162;21
2728;-14;Today Rosaleen Northmore continued to be totally indifferent.;2023-09-30;907;101
2729;-1;Renesmee Applegate happened to be notoriously unapproachable.;2024-02-18;448;91
2730;1;Two days ago Hilda Bowyer remained extremely considerate.;2023-10-02;625;65
2731;-4;Three days ago Ethel Scobie started being shockingly cold.;2023-12-05;51;15
2732;7;Laurence Brailsford happened to be incredibly empathetic.;2024-03-25;346;12
2733;8;Milward Nichols demonstrated outstanding intuition.;2024-03-06;676;81
2734;2;Colman Arnold was amazingly empathetic.;2024-03-08;190;38
2735;4;Today Lorna Ecclestone proved to be outstandingly inspiring.;2023-09-21;876;57
2736;8;A week ago Wade Truman answered the question exceptional passion.;2024-04-08;561;82
2737;4;Six days ago Stevie Hatton discussed the topic with extraordinary comprehension.;2023-11-04;553;46
2738;7;Horace Turnbull gave a demonstration of extraordinary comprehension of the subject matter.;2024-01-16;222;83
2739;3;Maggie Britton presented the subject with prominent passion.;2024-01-18;964;69
2740;9;Karen Kovacevski illustrated the problem with prominent intuition.;2024-02-12;562;70
2741;10;Today Riley Peyton happened to be extraordinarily respectful.;2024-04-20;601;41
2742;-5;Today Estelle Hooper proved to be exceptionally unhelpful.;2024-04-14;24;15
2743;4;Brilliana Newnes explained the problem with outstanding awareness.;2024-03-19;958;20
2744;4;Six days ago Carmelita Natt proved to be especially wise.;2024-06-21;550;32
2745;-7;Rex Borne arrived late to class.;2023-11-26;764;0
2746;8;A week ago Cordelia Golden discussed the concept.;2024-01-05;129;15
2747;3;Today Derrick Sammon happened to be profoundly caring.;2024-03-04;807;39
2748;-3;Nathalie Hylton-Foster released a Dungbomb in the Great Hall.;2023-09-16;577;76
2749;-5;A week ago Mina Lofton happened to be surprisingly patronizing.;2024-05-30;100;14
2750;2;Today Ealdgyth Ratcliffe explained the topic with  capability.;2023-09-02;888;72
2751;1;Three days ago Shirley Healy proved to be tremendously approachable.;2023-12-28;285;24
2752;2;Today Dora Calvert gave a demonstration of  skills.;2023-10-09;603;22
2753;2;Today Henrietta Curfman started being truly fair.;2024-02-11;935;87
2754;-3;Two days ago Whitney Errington started being  demeaning.;2023-12-07;362;68
2755;1;Today Colleen Wornum remained hugely respectful.;2023-12-06;145;109
2756;1;Three days ago Eadgifu Devall gave a demonstration of appreciable capability of the concept.;2024-06-23;696;24
2757;-8;Today Darla Melville was found wandering after curfew.;2024-05-09;386;101
2758;11;Two days ago Meredith Spackman illustrated the concept.;2024-04-22;90;80
2759;10;Five days ago Hale Heaver continued to be exceptionally kind.;2023-11-14;849;0
2760;-7;Ethel Bankes was incredibly harsh.;2023-10-31;444;37
2761;3;Today Sapphire Brunton showed noteworthy awareness of the subject matter.;2023-09-20;369;100
2762;-3;Austen Winman threw food during mealtime.;2024-02-01;956;83
2763;3;Five days ago Esther Satterly answered the question outstanding intuition of the spell.;2023-09-22;751;40
2764;1;Today Spencer Britland presented the subject matter with great passion.;2024-02-13;182;110
2765;-6;Four days ago Tom Dunham continued to be particularly aggressive.;2024-04-05;559;5
2766;-4;Eleanor Frith was caught running in the corridors.;2023-11-22;366;69
2767;-6;A week ago Hayley Ketchum was entirely unsupportive.;2024-04-06;380;57
