id;value;description;award_date;student_id;teacher_id
26923;-42;Breaking school rules;2023-12-25;3569;20
26924;-39;Being late to class;2024-05-28;2820;90
26925;11;Bravery in difficult situation;2023-06-06;9202;21
26926;-31;Breaking school rules;2023-11-07;8064;24
26927;26;Outstanding spell performance;2023-06-01;364;81
26928;35;Answering correctly in class;2024-02-27;3657;97
26929;-8;Using magic in corridors;2023-01-28;5758;15
26930;7;Bravery in difficult situation;2023-05-02;6199;19
26931;35;Helping another student;2024-11-16;5164;16
26932;-47;Breaking school rules;2023-05-22;8648;43
26933;48;Helping another student;2023-11-03;2818;68
26934;4;Answering correctly in class;2024-09-09;4795;90
26935;13;Bravery in difficult situation;2024-02-26;3469;76
26936;-40;Using magic in corridors;2024-04-06;5709;77
26937;48;Excellent classwork;2023-01-13;2258;35
26938;-7;Disrespecting a teacher;2024-04-18;6977;48
26939;11;Answering correctly in class;2024-04-25;5962;48
26940;41;Bravery in difficult situation;2023-06-01;6218;22
26941;-4;Being out after curfew;2024-07-21;7370;0
26942;-32;Being out after curfew;2024-04-25;8129;77
26943;25;Answering correctly in class;2023-11-13;4628;97
26944;47;Answering correctly in class;2024-12-09;6529;74
26945;37;Outstanding spell performance;2024-02-02;6139;66
26946;9;Answering correctly in class;2024-07-31;3288;29
26947;-10;Breaking school rules;2023-08-26;6710;60
26948;40;Excellent classwork;2023-10-04;8606;39
26949;4;Bravery in difficult situation;2023-08-31;631;98
26950;-36;Breaking school rules;2023-09-28;7049;98
26951;-44;Using magic in corridors;2024-07-08;2526;15
26952;20;Answering correctly in class;2023-03-14;9695;96
26953;13;Helping another student;2024-02-14;9464;46
26954;23;Excellent classwork;2024-11-05;4157;20
26955;28;Bravery in difficult situation;2024-05-26;5702;7
26956;-19;Breaking school rules;2024-02-14;9359;67
26957;45;Answering correctly in class;2024-01-03;4810;16
26958;15;Outstanding spell performance;2024-10-30;6787;49
26959;10;Helping another student;2023-06-23;6471;64
26960;48;Excellent classwork;2024-11-21;1320;58
26961;-1;Using magic in corridors;2024-05-07;8693;60
26962;46;Helping another student;2024-07-02;8341;42
26963;9;Bravery in difficult situation;2023-10-09;5120;6
26964;-5;Being out after curfew;2023-09-09;3786;14
26965;16;Outstanding spell performance;2023-12-07;6248;52
26966;-21;Using magic in corridors;2024-05-30;8601;15
26967;-31;Breaking school rules;2024-09-24;1507;67
26968;-46;Being late to class;2024-12-15;8949;22
26969;43;Bravery in difficult situation;2023-03-07;6842;68
26970;48;Helping another student;2024-11-07;8136;21
26971;32;Helping another student;2024-04-06;9480;24
26972;-2;Breaking school rules;2023-12-09;4235;85
26973;-26;Using magic in corridors;2024-10-24;202;9
26974;-18;Being late to class;2024-04-30;6154;82
26975;47;Bravery in difficult situation;2023-04-25;9479;88
26976;11;Outstanding spell performance;2023-10-23;5031;60
26977;48;Excellent classwork;2024-12-26;4036;90
26978;-1;Breaking school rules;2024-11-17;6935;40
26979;-23;Being late to class;2024-11-19;7246;97
26980;4;Bravery in difficult situation;2023-07-25;1992;52
26981;-32;Using magic in corridors;2023-07-13;6651;17
26982;-19;Being late to class;2023-07-16;7034;15
26983;-39;Breaking school rules;2023-11-02;1016;98
26984;40;Excellent classwork;2023-09-30;9670;18
26985;16;Excellent classwork;2023-06-04;6210;33
26986;36;Outstanding spell performance;2023-10-09;75;1
26987;-15;Being out after curfew;2024-04-15;3470;79
26988;-44;Being out after curfew;2023-08-14;4648;16
26989;36;Excellent classwork;2023-08-03;8225;46
26990;-20;Disrespecting a teacher;2024-11-09;3653;41
26991;5;Outstanding spell performance;2024-01-18;5118;63
26992;18;Outstanding spell performance;2024-08-14;3199;20
26993;-34;Disrespecting a teacher;2024-01-05;9376;96
26994;-38;Using magic in corridors;2023-10-07;7792;67
26995;46;Outstanding spell performance;2023-03-28;5011;80
26996;-30;Disrespecting a teacher;2024-05-25;6063;28
26997;32;Excellent classwork;2024-11-03;641;64
26998;43;Excellent classwork;2023-11-04;6089;25
26999;27;Outstanding spell performance;2023-10-04;5349;54
27000;34;Excellent classwork;2023-01-10;8863;19
27001;35;Answering correctly in class;2023-09-06;7278;10
27002;22;Answering correctly in class;2023-02-11;3933;29
27003;-45;Being out after curfew;2023-02-06;7608;4
27004;21;Helping another student;2023-04-26;2443;98
27005;-50;Being out after curfew;2023-10-09;8517;53
27006;-40;Being late to class;2024-08-30;8342;75
27007;4;Bravery in difficult situation;2023-10-07;1281;52
27008;22;Answering correctly in class;2024-05-14;9630;28
27009;40;Outstanding spell performance;2023-03-24;2140;2
27010;45;Helping another student;2023-09-04;3547;40
27011;-41;Being late to class;2023-07-26;6043;84
27012;43;Bravery in difficult situation;2024-12-02;6418;27
27013;-11;Using magic in corridors;2023-07-22;6085;12
27014;7;Answering correctly in class;2023-07-12;357;85
27015;19;Excellent classwork;2024-02-08;6555;78
27016;-33;Using magic in corridors;2024-12-18;8240;98
27017;-6;Being out after curfew;2023-09-06;386;26
27018;0;Disrespecting a teacher;2023-02-22;7787;44
27019;-26;Disrespecting a teacher;2024-09-02;7486;96
27020;6;Answering correctly in class;2024-06-14;2319;52
27021;34;Excellent classwork;2023-06-19;3877;92
27022;-2;Being out after curfew;2023-10-13;7784;31
27023;-14;Being out after curfew;2023-09-10;9382;89
27024;-46;Being out after curfew;2024-01-27;1605;96
27025;-16;Breaking school rules;2023-05-05;8706;18
27026;23;Outstanding spell performance;2023-01-11;4243;47
27027;6;Bravery in difficult situation;2023-04-07;3616;82
27028;-27;Using magic in corridors;2023-05-21;4998;69
27029;5;Answering correctly in class;2023-01-25;7298;94
27030;-43;Being out after curfew;2023-12-17;3735;12
27031;-12;Breaking school rules;2023-09-06;2827;70
27032;-8;Disrespecting a teacher;2023-06-23;6307;9
27033;-36;Being late to class;2023-05-06;3037;66
27034;25;Outstanding spell performance;2023-08-19;1719;6
27035;38;Answering correctly in class;2024-09-25;4673;42
27036;44;Outstanding spell performance;2023-09-29;7008;43
27037;40;Bravery in difficult situation;2023-08-16;5322;90
27038;16;Bravery in difficult situation;2023-07-06;7041;71
27039;-2;Being late to class;2024-11-19;5400;41
27040;-28;Disrespecting a teacher;2023-04-29;9557;57
27041;-26;Being late to class;2024-03-25;9255;83
27042;2;Outstanding spell performance;2024-04-07;9665;28
27043;-3;Disrespecting a teacher;2023-01-01;3813;86
27044;42;Bravery in difficult situation;2023-04-02;5050;58
27045;49;Answering correctly in class;2024-02-03;7583;56
27046;10;Outstanding spell performance;2024-06-27;1518;24
27047;-49;Being late to class;2023-07-13;311;21
27048;47;Helping another student;2023-09-11;5000;26
27049;33;Bravery in difficult situation;2023-09-04;6307;96
27050;-42;Being out after curfew;2024-11-24;4816;25
27051;9;Helping another student;2024-07-02;2380;6
27052;-43;Disrespecting a teacher;2023-03-30;3569;57
27053;30;Bravery in difficult situation;2023-09-25;6797;9
27054;49;Bravery in difficult situation;2023-08-25;7426;78
27055;-44;Being late to class;2023-04-24;4941;47
27056;-11;Disrespecting a teacher;2023-02-04;7379;97
27057;-13;Disrespecting a teacher;2024-01-25;8752;89
27058;3;Helping another student;2024-11-29;3767;97
27059;-36;Being late to class;2023-01-20;9353;94
27060;25;Outstanding spell performance;2023-01-15;5431;78
27061;24;Outstanding spell performance;2023-05-02;2940;54
27062;5;Answering correctly in class;2024-09-22;8442;8
27063;9;Excellent classwork;2023-01-16;1639;98
27064;48;Outstanding spell performance;2024-10-20;9306;27
27065;-5;Breaking school rules;2023-05-26;818;5
27066;48;Helping another student;2023-04-06;3785;80
27067;17;Helping another student;2024-12-14;639;26
27068;-37;Disrespecting a teacher;2024-10-07;3141;22
27069;16;Outstanding spell performance;2024-11-10;2041;15
27070;-20;Using magic in corridors;2023-02-16;1803;5
27071;29;Answering correctly in class;2023-12-17;765;10
27072;15;Answering correctly in class;2024-07-17;2780;2
27073;31;Answering correctly in class;2023-11-20;6747;61
27074;37;Helping another student;2024-07-15;401;24
27075;45;Outstanding spell performance;2023-07-05;7700;89
27076;-48;Disrespecting a teacher;2023-04-22;4416;56
27077;10;Outstanding spell performance;2024-10-11;9408;90
27078;-2;Breaking school rules;2023-11-13;6581;30
27079;-29;Using magic in corridors;2023-06-12;8541;44
27080;-8;Breaking school rules;2023-11-05;1424;88
27081;27;Excellent classwork;2024-09-20;2494;64
27082;-47;Being out after curfew;2024-07-02;9819;90
27083;10;Bravery in difficult situation;2024-12-14;4059;1
27084;42;Bravery in difficult situation;2024-02-01;7142;40
27085;-9;Being out after curfew;2024-03-19;5615;43
27086;-20;Breaking school rules;2024-10-27;5138;31
27087;-47;Disrespecting a teacher;2024-05-04;7528;23
27088;-6;Using magic in corridors;2023-12-31;9837;33
27089;43;Bravery in difficult situation;2023-08-01;2792;71
27090;42;Helping another student;2023-07-14;1184;87
27091;-11;Being late to class;2023-10-14;884;80
27092;23;Answering correctly in class;2024-03-16;1804;47
27093;-29;Using magic in corridors;2023-09-14;9164;58
27094;-46;Using magic in corridors;2024-09-26;3075;82
27095;-27;Disrespecting a teacher;2024-06-03;7626;44
27096;22;Outstanding spell performance;2023-03-08;5891;4
27097;-32;Being late to class;2023-01-28;4480;44
27098;35;Excellent classwork;2024-05-18;9637;51
27099;33;Bravery in difficult situation;2023-07-25;2967;55
27100;-8;Breaking school rules;2024-11-13;3959;76
27101;38;Bravery in difficult situation;2023-10-06;6754;63
27102;34;Helping another student;2024-06-13;6917;62
27103;45;Answering correctly in class;2024-02-08;5607;17
27104;12;Answering correctly in class;2023-03-26;9645;21
27105;-11;Being out after curfew;2023-09-09;1092;5
27106;27;Answering correctly in class;2024-12-14;3978;4
27107;45;Helping another student;2024-12-22;7909;60
27108;-40;Using magic in corridors;2023-12-28;3865;58
27109;-36;Disrespecting a teacher;2024-08-28;1229;24
27110;34;Outstanding spell performance;2023-05-11;7896;12
27111;-24;Disrespecting a teacher;2023-04-19;9034;32
27112;-12;Disrespecting a teacher;2023-01-04;6536;67
27113;42;Answering correctly in class;2024-06-26;8392;8
27114;-10;Being out after curfew;2024-10-22;5343;6
27115;-44;Breaking school rules;2023-01-23;5116;98
27116;-29;Breaking school rules;2023-03-10;2274;34
27117;-37;Being out after curfew;2024-06-16;3115;94
27118;36;Answering correctly in class;2023-10-25;9451;82
27119;-28;Breaking school rules;2024-07-21;148;96
27120;24;Bravery in difficult situation;2023-04-23;8799;74
27121;22;Answering correctly in class;2023-11-21;6893;10
27122;9;Helping another student;2024-05-29;989;8
27123;-4;Using magic in corridors;2024-12-28;6884;55
27124;-49;Disrespecting a teacher;2024-12-19;8976;16
27125;-39;Being out after curfew;2024-07-14;1561;3
27126;-15;Breaking school rules;2024-10-25;1290;95
27127;2;Helping another student;2024-07-27;8419;49
27128;23;Bravery in difficult situation;2023-03-10;3147;57
27129;9;Answering correctly in class;2023-01-29;4364;59
27130;-5;Being late to class;2023-11-11;2518;33
27131;-24;Being late to class;2024-05-01;6740;25
27132;-38;Breaking school rules;2024-04-14;8736;83
27133;47;Answering correctly in class;2023-01-22;2823;29
27134;22;Excellent classwork;2023-06-06;62;41
27135;25;Bravery in difficult situation;2023-07-02;6795;40
27136;-28;Being out after curfew;2024-11-07;1048;99
27137;-28;Breaking school rules;2023-04-11;9780;98
27138;-35;Being out after curfew;2023-02-09;9965;58
27139;16;Excellent classwork;2023-01-02;9504;95
27140;-40;Using magic in corridors;2023-02-14;3130;98
27141;44;Helping another student;2024-05-31;3316;97
27142;-46;Disrespecting a teacher;2023-06-29;9356;17
27143;-41;Disrespecting a teacher;2023-03-01;8577;88
27144;-35;Breaking school rules;2024-06-05;6361;18
27145;-6;Breaking school rules;2024-12-25;4664;9
27146;-26;Being late to class;2024-12-20;2903;80
27147;47;Helping another student;2023-05-31;3607;36
27148;28;Outstanding spell performance;2023-04-02;4964;36
27149;27;Excellent classwork;2024-01-01;1791;19
27150;-49;Using magic in corridors;2023-04-01;8283;1
27151;16;Helping another student;2023-03-16;1652;54
27152;-47;Disrespecting a teacher;2024-02-25;8867;59
27153;-8;Breaking school rules;2023-11-01;8651;91
27154;50;Answering correctly in class;2023-01-24;3210;70
27155;-18;Disrespecting a teacher;2024-03-04;3392;29
27156;36;Excellent classwork;2023-03-01;5530;70
27157;23;Helping another student;2024-03-06;1912;46
27158;-39;Breaking school rules;2023-07-16;5092;94
27159;-26;Using magic in corridors;2023-12-10;4846;98
27160;-10;Breaking school rules;2023-02-17;4916;43
27161;9;Outstanding spell performance;2024-09-07;1374;68
27162;7;Answering correctly in class;2023-07-06;2846;1
27163;-40;Disrespecting a teacher;2024-02-29;6292;55
27164;-42;Disrespecting a teacher;2023-11-20;2390;2
27165;25;Excellent classwork;2023-03-12;4594;34
27166;-38;Disrespecting a teacher;2024-04-17;8537;93
27167;43;Bravery in difficult situation;2023-03-07;1525;37
27168;39;Bravery in difficult situation;2023-05-30;7021;12
27169;12;Excellent classwork;2024-08-04;5408;75
27170;-22;Using magic in corridors;2023-02-18;5075;29
27171;7;Excellent classwork;2024-10-15;373;92
27172;-33;Breaking school rules;2023-06-08;9151;40
27173;41;Helping another student;2024-03-23;8773;23
27174;44;Helping another student;2024-01-04;9870;88
27175;19;Answering correctly in class;2023-09-28;5837;74
27176;-49;Disrespecting a teacher;2023-09-13;9770;31
27177;-20;Using magic in corridors;2024-12-12;3168;15
27178;-50;Being late to class;2024-08-02;9750;65
27179;-47;Being late to class;2024-02-28;1326;80
27180;-43;Disrespecting a teacher;2024-11-19;6229;41
27181;32;Outstanding spell performance;2024-02-13;1470;86
27182;-37;Breaking school rules;2024-04-17;8459;72
27183;-40;Disrespecting a teacher;2023-03-08;9070;43
27184;-21;Being late to class;2024-08-26;4649;15
27185;-24;Being late to class;2024-05-10;9902;42
27186;24;Bravery in difficult situation;2024-10-01;4750;59
27187;9;Answering correctly in class;2023-09-18;5414;12
27188;12;Answering correctly in class;2024-12-12;9482;97
27189;21;Excellent classwork;2024-08-20;5641;94
27190;-49;Using magic in corridors;2023-01-06;24;85
27191;-46;Breaking school rules;2024-02-07;6950;67
27192;-36;Breaking school rules;2024-04-14;589;80
27193;-4;Using magic in corridors;2023-07-30;8987;65
27194;-16;Using magic in corridors;2023-09-02;2409;61
27195;-29;Disrespecting a teacher;2023-11-21;92;13
27196;-3;Breaking school rules;2023-12-04;9985;76
27197;23;Bravery in difficult situation;2024-01-29;23;98
27198;4;Answering correctly in class;2024-06-25;6327;56
27199;-1;Disrespecting a teacher;2024-04-01;1584;66
27200;40;Excellent classwork;2023-07-02;6510;71
27201;12;Outstanding spell performance;2024-01-19;3639;41
27202;12;Answering correctly in class;2024-08-15;219;70
27203;-2;Breaking school rules;2023-09-28;4000;41
27204;-49;Breaking school rules;2023-09-27;1840;26
27205;-35;Breaking school rules;2023-11-01;5574;19
27206;29;Helping another student;2023-11-03;5101;45
27207;44;Bravery in difficult situation;2023-04-26;5097;14
27208;12;Excellent classwork;2024-08-25;24;76
27209;-26;Being late to class;2024-03-10;3930;7
27210;-43;Breaking school rules;2024-01-11;8328;39
27211;-46;Being late to class;2023-03-19;8976;39
27212;-8;Breaking school rules;2023-01-25;3275;8
27213;-50;Being out after curfew;2023-01-18;1283;40
27214;4;Excellent classwork;2023-02-25;4507;10
27215;-39;Using magic in corridors;2024-04-14;7326;8
27216;-29;Disrespecting a teacher;2023-09-28;3805;39
27217;-5;Being late to class;2023-11-20;4899;59
27218;-33;Breaking school rules;2023-05-05;9657;84
27219;-13;Being out after curfew;2024-06-27;7119;35
27220;19;Outstanding spell performance;2024-02-03;2456;2
27221;-20;Using magic in corridors;2023-03-23;4104;68
27222;-24;Disrespecting a teacher;2024-10-31;6436;66
27223;-41;Using magic in corridors;2024-09-13;1758;34
27224;-24;Being out after curfew;2023-07-08;8278;98
27225;10;Bravery in difficult situation;2023-10-28;3552;30
27226;-35;Using magic in corridors;2023-10-25;5241;41
27227;38;Bravery in difficult situation;2024-11-19;3761;64
27228;-47;Being late to class;2023-03-22;8373;26
27229;-40;Breaking school rules;2023-12-02;1954;71
27230;-35;Being out after curfew;2023-02-09;6791;60
27231;40;Excellent classwork;2024-09-06;3886;32
27232;17;Answering correctly in class;2024-08-26;5911;41
27233;43;Excellent classwork;2024-08-28;3046;79
27234;16;Helping another student;2023-05-09;5478;24
27235;-8;Breaking school rules;2023-11-17;6808;7
